address,price,beds,baths,area,statusText,latitude,longitude,url
"4229 W Magdalena Ln, Laveen, AZ 85339","$579,900",4,2.5,2522,House for sale,33.370583,-112.15061,https://www.zillow.comhttps://www.zillow.com/homedetails/4229-W-Magdalena-Ln-Laveen-AZ-85339/95135270_zpid/
"3551 N 12th St UNIT 101, Phoenix, AZ 85014","$325,000",2,2,911,Townhouse for sale,33.489124,-112.05614,https://www.zillow.comhttps://www.zillow.com/homedetails/3551-N-12th-St-UNIT-101-Phoenix-AZ-85014/7534681_zpid/
"2509 E Paraiso Dr, Phoenix, AZ 85024","$565,000",4,2,1800,House for sale,33.695763,-112.029785,https://www.zillow.comhttps://www.zillow.com/homedetails/2509-E-Paraiso-Dr-Phoenix-AZ-85024/7989811_zpid/
"15430 N 19th Way, Phoenix, AZ 85022","$744,900",4,2,2194,House for sale,33.626965,-112.04138,https://www.zillow.comhttps://www.zillow.com/homedetails/15430-N-19th-Way-Phoenix-AZ-85022/8004360_zpid/
"3222 W Hearn Rd, Phoenix, AZ 85053","$435,000",5,2,2127,House for sale,33.614258,-112.12825,https://www.zillow.comhttps://www.zillow.com/homedetails/3222-W-Hearn-Rd-Phoenix-AZ-85053/7943217_zpid/
"1717 E Morten Ave UNIT 2, Phoenix, AZ 85020","$699,900",4,3.5,2102,Townhouse for sale,33.54625,-112.04499,https://www.zillow.comhttps://www.zillow.com/homedetails/1717-E-Morten-Ave-UNIT-2-Phoenix-AZ-85020/284929051_zpid/
"101 N 7th St UNIT 137, Phoenix, AZ 85034","$380,000",2,2,1161,Apartment for sale,33.449806,-112.06245,https://www.zillow.comhttps://www.zillow.com/homedetails/101-N-7th-St-UNIT-137-Phoenix-AZ-85034/7530307_zpid/
"2215 W Highland Ave, Phoenix, AZ 85015","$450,000",4,2,2235,House for sale,33.505634,-112.10684,https://www.zillow.comhttps://www.zillow.com/homedetails/2215-W-Highland-Ave-Phoenix-AZ-85015/7767284_zpid/
"4050 E Cactus Rd UNIT 107, Phoenix, AZ 85032","$305,000",2,2,1072,For sale by owner,33.597565,-111.99451,https://www.zillow.comhttps://www.zillow.com/homedetails/4050-E-Cactus-Rd-UNIT-107-Phoenix-AZ-85032/7824231_zpid/
"15853 S 17th Dr, Phoenix, AZ 85045","$449,900",3,2,1312,House for sale,33.301853,-112.09554,https://www.zillow.comhttps://www.zillow.com/homedetails/15853-S-17th-Dr-Phoenix-AZ-85045/8284805_zpid/
"8841 S 48th St UNIT 1, Phoenix, AZ 85044","$289,000",2,1.5,976,Townhouse for sale,33.36564,-111.97401,https://www.zillow.comhttps://www.zillow.com/homedetails/8841-S-48th-St-UNIT-1-Phoenix-AZ-85044/8139506_zpid/
"27421 N 22nd Ln, Phoenix, AZ 85085","$1,100,000",4,3,3477,House for sale,33.734028,-112.107414,https://www.zillow.comhttps://www.zillow.com/homedetails/27421-N-22nd-Ln-Phoenix-AZ-85085/82226269_zpid/
"5429 N Black Canyon Hwy, Phoenix, AZ 85015","$145,000",3,2,1100,Townhouse for sale,33.515728,-112.11139,https://www.zillow.comhttps://www.zillow.com/homedetails/5429-N-Black-Canyon-Hwy-Phoenix-AZ-85015/353294347_zpid/
"1203 W Escuda Rd, Phoenix, AZ 85027","$550,000",4,3,2568,House for sale,33.667698,-112.08629,https://www.zillow.comhttps://www.zillow.com/homedetails/1203-W-Escuda-Rd-Phoenix-AZ-85027/7971662_zpid/
"33 W Missouri Ave UNIT 17, Phoenix, AZ 85013","$570,000",3,2.5,2177,Townhouse for sale,33.515694,-112.07533,https://www.zillow.comhttps://www.zillow.com/homedetails/33-W-Missouri-Ave-UNIT-17-Phoenix-AZ-85013/7801659_zpid/
"6245 W Maya Dr, Phoenix, AZ 85083","$649,400",5,3,2639,House for sale,33.728348,-112.19446,https://www.zillow.comhttps://www.zillow.com/homedetails/6245-W-Maya-Dr-Phoenix-AZ-85083/55262626_zpid/
"4753 E Bighorn Ave, Phoenix, AZ 85044","$575,000",3,3,2376,House for sale,33.307343,-111.98136,https://www.zillow.comhttps://www.zillow.com/homedetails/4753-E-Bighorn-Ave-Phoenix-AZ-85044/8260490_zpid/
"3605 W Bethany Home Rd APT 21, Phoenix, AZ 85019","$179,500",3,1.5,1260,Townhouse for sale,33.523243,-112.136894,https://www.zillow.comhttps://www.zillow.com/homedetails/3605-W-Bethany-Home-Rd-APT-21-Phoenix-AZ-85019/7719289_zpid/
"4401 E Hubbell St UNIT 57, Phoenix, AZ 85008","$299,500",2,1.5,1012,Townhouse for sale,33.46963,-111.98678,https://www.zillow.comhttps://www.zillow.com/homedetails/4401-E-Hubbell-St-UNIT-57-Phoenix-AZ-85008/7560929_zpid/
"6116 N 12th Pl UNIT 4, Phoenix, AZ 85014","$375,000",2,2,1537,Condo for sale,33.52606,-112.05534,https://www.zillow.comhttps://www.zillow.com/homedetails/6116-N-12th-Pl-UNIT-4-Phoenix-AZ-85014/7797213_zpid/
"1808 E Hayward Ave UNIT 1, Phoenix, AZ 85020","$345,000",2,2,976,Townhouse for sale,33.55026,-112.042786,https://www.zillow.comhttps://www.zillow.com/homedetails/1808-E-Hayward-Ave-UNIT-1-Phoenix-AZ-85020/7806473_zpid/
"2905 W Campo Bello Dr, Phoenix, AZ 85053","$595,000",4,3,1900,House for sale,33.64478,-112.12209,https://www.zillow.comhttps://www.zillow.com/homedetails/2905-W-Campo-Bello-Dr-Phoenix-AZ-85053/7942242_zpid/
"7607 N 17th Ave, Phoenix, AZ 85021","$540,000",3,1.75,1440,House for sale,33.547924,-112.09581,https://www.zillow.comhttps://www.zillow.com/homedetails/7607-N-17th-Ave-Phoenix-AZ-85021/7777181_zpid/
"2625 W Gaby Rd, Phoenix, AZ 85041","$389,900",3,2,1442,New construction,33.403496,-112.11485,https://www.zillow.comhttps://www.zillow.com/homedetails/2625-W-Gaby-Rd-Phoenix-AZ-85041/95152972_zpid/
"0 S 43rd Ave, Laveen, AZ 85339","$60,000",,,,Lot / Land for sale,33.349422,-112.15196,https://www.zillow.comhttps://www.zillow.com/homedetails/0-S-43rd-Ave-Laveen-AZ-85339/440747608_zpid/
"4704 E Melinda Ln, Phoenix, AZ 85050","$589,900",3,2,1519,House for sale,33.68389,-111.977715,https://www.zillow.comhttps://www.zillow.com/homedetails/4704-E-Melinda-Ln-Phoenix-AZ-85050/7988127_zpid/
"16818 N Canterbury Dr #56, Phoenix, AZ 85023","$43,000",2,2,1344,Home for sale,33.639606,-112.07439,https://www.zillow.comhttps://www.zillow.com/homedetails/16818-N-Canterbury-Dr-56-Phoenix-AZ-85023/453163955_zpid/
"1743 W Butler Dr, Phoenix, AZ 85021","$675,000",4,3,2373,House for sale,33.560123,-112.09682,https://www.zillow.comhttps://www.zillow.com/homedetails/1743-W-Butler-Dr-Phoenix-AZ-85021/7780078_zpid/
"13808 S Canyon Dr, Phoenix, AZ 85048","$9,750,000",4,7.5,9346,House for sale,33.32136,-112.03023,https://www.zillow.comhttps://www.zillow.com/homedetails/13808-S-Canyon-Dr-Phoenix-AZ-85048/71596233_zpid/
"18206 N 45th Ave, Glendale, AZ 85308","$350,000",3,2,1722,Townhouse for sale,33.651024,-112.157104,https://www.zillow.comhttps://www.zillow.com/homedetails/18206-N-45th-Ave-Glendale-AZ-85308/7948902_zpid/
"3830 E Lakewood Pkwy E APT 2126, Phoenix, AZ 85048","$230,000",1,1,693,Condo for sale,33.303974,-112.001,https://www.zillow.comhttps://www.zillow.com/homedetails/3830-E-Lakewood-Pkwy-E-APT-2126-Phoenix-AZ-85048/68540698_zpid/
"1627 E Charleston Ave, Phoenix, AZ 85022","$121,000",3,2,1004,Home for sale,33.648468,-112.047005,https://www.zillow.comhttps://www.zillow.com/homedetails/1627-E-Charleston-Ave-Phoenix-AZ-85022/2129057064_zpid/
"4245 E Yawepe St, Phoenix, AZ 85044","$550,000",3,2,1986,House for sale,33.34378,-111.9919,https://www.zillow.comhttps://www.zillow.com/homedetails/4245-E-Yawepe-St-Phoenix-AZ-85044/8257824_zpid/
"7827 W Cypress St, Phoenix, AZ 85035","$339,900",4,2.5,1532,House for sale,33.47187,-112.22802,https://www.zillow.comhttps://www.zillow.com/homedetails/7827-W-Cypress-St-Phoenix-AZ-85035/95129114_zpid/
"13232 N 40th Pl, Phoenix, AZ 85032","$424,950",3,2,1425,House for sale,33.607693,-111.99559,https://www.zillow.comhttps://www.zillow.com/homedetails/13232-N-40th-Pl-Phoenix-AZ-85032/7823282_zpid/
"1411 E Orangewood Ave UNIT 237, Phoenix, AZ 85020","$399,000",2,2,1078,Townhouse for sale,33.54476,-112.05106,https://www.zillow.comhttps://www.zillow.com/homedetails/1411-E-Orangewood-Ave-UNIT-237-Phoenix-AZ-85020/65437546_zpid/
"4411 N 40th St APT 59, Phoenix, AZ 85018","$475,000",2,1.5,1024,Townhouse for sale,33.500664,-111.99344,https://www.zillow.comhttps://www.zillow.com/homedetails/4411-N-40th-St-APT-59-Phoenix-AZ-85018/2127536047_zpid/
"2533 W Rose Ln #A8, Phoenix, AZ 85017","$129,999",3,2,1300,Townhouse for sale,33.52717,-112.11322,https://www.zillow.comhttps://www.zillow.com/homedetails/2533-W-Rose-Ln-A8-Phoenix-AZ-85017/2057409672_zpid/
"1921 W Hazelwood Pkwy, Phoenix, AZ 85015","$319,500",4,2.5,1656,Townhouse for sale,33.504997,-112.10102,https://www.zillow.comhttps://www.zillow.com/homedetails/1921-W-Hazelwood-Pkwy-Phoenix-AZ-85015/7765532_zpid/
"3020 E Mission Ln, Phoenix, AZ 85028","$1,185,000",4,2,2572,House for sale,33.57101,-112.01624,https://www.zillow.comhttps://www.zillow.com/homedetails/3020-E-Mission-Ln-Phoenix-AZ-85028/7812023_zpid/
"4136 W Hearn Rd, Phoenix, AZ 85053","$477,000",4,3,2228,House for sale,33.614967,-112.14741,https://www.zillow.comhttps://www.zillow.com/homedetails/4136-W-Hearn-Rd-Phoenix-AZ-85053/7944945_zpid/
"32727 N 22nd Dr, Phoenix, AZ 85085","$725,000",4,2.5,2468,House for sale,33.781494,-112.10664,https://www.zillow.comhttps://www.zillow.com/homedetails/32727-N-22nd-Dr-Phoenix-AZ-85085/444411499_zpid/
"9033 N 15th Dr, Phoenix, AZ 85021","$387,500",3,2,1415,House for sale,33.568913,-112.091805,https://www.zillow.comhttps://www.zillow.com/homedetails/9033-N-15th-Dr-Phoenix-AZ-85021/7782655_zpid/
"2521 W Oberlin Way, Phoenix, AZ 85085","$430,000",3,2,1123,House for sale,33.736652,-112.11431,https://www.zillow.comhttps://www.zillow.com/homedetails/2521-W-Oberlin-Way-Phoenix-AZ-85085/55265584_zpid/
"848 E Morningside Dr, Phoenix, AZ 85022","$325,000",2,2,1260,Townhouse for sale,33.649677,-112.06199,https://www.zillow.comhttps://www.zillow.com/homedetails/848-E-Morningside-Dr-Phoenix-AZ-85022/8002355_zpid/
"3730 W Michigan Ave, Glendale, AZ 85308","$418,000",3,2.5,1480,House for sale,33.65121,-112.1405,https://www.zillow.comhttps://www.zillow.com/homedetails/3730-W-Michigan-Ave-Glendale-AZ-85308/7948240_zpid/
"1 W Canterbury Ln, Phoenix, AZ 85023","$850,000",3,2,2136,House for sale,33.61584,-112.072136,https://www.zillow.comhttps://www.zillow.com/homedetails/1-W-Canterbury-Ln-Phoenix-AZ-85023/7964368_zpid/
"12826 S 40th Pl, Phoenix, AZ 85044","$420,000",3,2,1645,House for sale,33.329468,-111.99654,https://www.zillow.comhttps://www.zillow.com/homedetails/12826-S-40th-Pl-Phoenix-AZ-85044/8150827_zpid/
"215 W Mountain Sage Dr, Phoenix, AZ 85045","$460,000",3,2.5,1603,House for sale,33.31084,-112.07733,https://www.zillow.comhttps://www.zillow.com/homedetails/215-W-Mountain-Sage-Dr-Phoenix-AZ-85045/8285312_zpid/
"16825 N 14th St UNIT 125, Phoenix, AZ 85022","$349,000",3,2.5,1589,Townhouse for sale,33.638947,-112.052246,https://www.zillow.comhttps://www.zillow.com/homedetails/16825-N-14th-St-UNIT-125-Phoenix-AZ-85022/81980297_zpid/
"4513 W Yucca St, Glendale, AZ 85304","$365,000",3,2,1444,House for sale,33.587563,-112.15643,https://www.zillow.comhttps://www.zillow.com/homedetails/4513-W-Yucca-St-Glendale-AZ-85304/7727903_zpid/
"1702 W Amberwood Dr, Phoenix, AZ 85045","$460,000",3,2,1165,House for sale,33.299755,-112.095604,https://www.zillow.comhttps://www.zillow.com/homedetails/1702-W-Amberwood-Dr-Phoenix-AZ-85045/19466395_zpid/
"8845 S 48th St UNIT 1, Phoenix, AZ 85044","$380,000",2,2,1050,Townhouse for sale,33.36554,-111.97411,https://www.zillow.comhttps://www.zillow.com/homedetails/8845-S-48th-St-UNIT-1-Phoenix-AZ-85044/439561287_zpid/
"3016 N 49th St, Phoenix, AZ 85018","$1,138,000",4,3,2529,House for sale,33.48263,-111.975655,https://www.zillow.comhttps://www.zillow.com/homedetails/3016-N-49th-St-Phoenix-AZ-85018/7566576_zpid/
"17606 N 17th Pl UNIT 1096, Phoenix, AZ 85022","$380,000",3,2.5,1362,House for sale,33.645653,-112.044754,https://www.zillow.comhttps://www.zillow.com/homedetails/17606-N-17th-Pl-UNIT-1096-Phoenix-AZ-85022/8000977_zpid/
"4025 E Surrey Ave, Phoenix, AZ 85032","$499,000",3,2,1784,House for sale,33.605667,-111.99456,https://www.zillow.comhttps://www.zillow.com/homedetails/4025-E-Surrey-Ave-Phoenix-AZ-85032/7823079_zpid/
"4201 W Hatcher Rd, Phoenix, AZ 85051","$409,900",3,2,1808,House for sale,33.570843,-112.148705,https://www.zillow.comhttps://www.zillow.com/homedetails/4201-W-Hatcher-Rd-Phoenix-AZ-85051/7746228_zpid/
"3514 E Desert Willow Rd, Phoenix, AZ 85044","$789,990",4,3,2718,House for sale,33.31957,-112.00738,https://www.zillow.comhttps://www.zillow.com/homedetails/3514-E-Desert-Willow-Rd-Phoenix-AZ-85044/8161973_zpid/
"2011 W Ocotillo Rd, Phoenix, AZ 85015","$235,000",2,1,693,House for sale,33.535168,-112.1022,https://www.zillow.comhttps://www.zillow.com/homedetails/2011-W-Ocotillo-Rd-Phoenix-AZ-85015/7773536_zpid/
"710 E Hayward Ave, Phoenix, AZ 85020","$875,000",4,2.5,2110,House for sale,33.549835,-112.06458,https://www.zillow.comhttps://www.zillow.com/homedetails/710-E-Hayward-Ave-Phoenix-AZ-85020/7790876_zpid/
"1624 E Campbell Ave APT 51, Phoenix, AZ 85016","$369,900",3,2,1216,Apartment for sale,33.50254,-112.04599,https://www.zillow.comhttps://www.zillow.com/homedetails/1624-E-Campbell-Ave-APT-51-Phoenix-AZ-85016/352284529_zpid/
"1613 W Flower Cir N, Phoenix, AZ 85015","$625,000",3,2,1580,House for sale,33.485695,-112.09405,https://www.zillow.comhttps://www.zillow.com/homedetails/1613-W-Flower-Cir-N-Phoenix-AZ-85015/7518107_zpid/
"4041 W Cielo Grande, Glendale, AZ 85310","$425,000",3,2,1601,House for sale,33.70215,-112.146164,https://www.zillow.comhttps://www.zillow.com/homedetails/4041-W-Cielo-Grande-Glendale-AZ-85310/7929645_zpid/
"1622 E Campbell Ave E #W, Phoenix, AZ 85016","$315,000",3,2,1216,Townhouse for sale,33.50305,-112.0455,https://www.zillow.comhttps://www.zillow.com/homedetails/1622-E-Campbell-Ave-E-W-Phoenix-AZ-85016/2065701313_zpid/
"4225 N 92nd Ln, Phoenix, AZ 85037","$393,000",3,2,1721,House for sale,33.497227,-112.2588,https://www.zillow.comhttps://www.zillow.com/homedetails/4225-N-92nd-Ln-Phoenix-AZ-85037/54859909_zpid/
"1826 E Sheridan St, Phoenix, AZ 85006","$384,900",3,1,827,House for sale,33.475056,-112.04228,https://www.zillow.comhttps://www.zillow.com/homedetails/1826-E-Sheridan-St-Phoenix-AZ-85006/7530986_zpid/
"7840 N 7th St APT 15, Phoenix, AZ 85020","$575,000",3,2,2032,Townhouse for sale,33.55244,-112.065506,https://www.zillow.comhttps://www.zillow.com/homedetails/7840-N-7th-St-APT-15-Phoenix-AZ-85020/7793444_zpid/
"3814 E Poinsettia Dr, Phoenix, AZ 85028","$529,000",3,2,1637,House for sale,33.59517,-111.99941,https://www.zillow.comhttps://www.zillow.com/homedetails/3814-E-Poinsettia-Dr-Phoenix-AZ-85028/7820710_zpid/
"2331 E Pecan Rd, Phoenix, AZ 85040","$389,000",3,2.5,1932,House for sale,33.3948,-112.03112,https://www.zillow.comhttps://www.zillow.com/homedetails/2331-E-Pecan-Rd-Phoenix-AZ-85040/71612868_zpid/
"7716 W Pueblo Ave, Phoenix, AZ 85043","$400,000",4,2,2031,House for sale,33.409363,-112.22637,https://www.zillow.comhttps://www.zillow.com/homedetails/7716-W-Pueblo-Ave-Phoenix-AZ-85043/60034307_zpid/
"4633 N 49th Pl, Phoenix, AZ 85018","$2,050,000",5,4,2827,House for sale,33.506176,-111.97378,https://www.zillow.comhttps://www.zillow.com/homedetails/4633-N-49th-Pl-Phoenix-AZ-85018/7838193_zpid/
"6171 W McKinley St, Phoenix, AZ 85043","$285,000",2,1,864,House for sale,33.456207,-112.19242,https://www.zillow.comhttps://www.zillow.com/homedetails/6171-W-McKinley-St-Phoenix-AZ-85043/7496109_zpid/
"30920 N Sunrise Ranch Rd, Cave Creek, AZ 85331","$789,000",3,2,1818,House for sale,33.76586,-111.966446,https://www.zillow.comhttps://www.zillow.com/homedetails/30920-N-Sunrise-Ranch-Rd-Cave-Creek-AZ-85331/338668924_zpid/
"14401 N 29th St, Phoenix, AZ 85032","$878,000",4,3.5,3359,House for sale,33.617573,-112.01787,https://www.zillow.comhttps://www.zillow.com/homedetails/14401-N-29th-St-Phoenix-AZ-85032/8011268_zpid/
"4530 W Misty Willow Ln, Glendale, AZ 85310","$1,150,000",6,4,3772,House for sale,33.704605,-112.1575,https://www.zillow.comhttps://www.zillow.com/homedetails/4530-W-Misty-Willow-Ln-Glendale-AZ-85310/7930710_zpid/
"5221 N 24th St APT 103, Phoenix, AZ 85016","$409,999",2,2,1189,Apartment for sale,33.513016,-112.026344,https://www.zillow.comhttps://www.zillow.com/homedetails/5221-N-24th-St-APT-103-Phoenix-AZ-85016/7809819_zpid/
"25825 N 65th Ave, Phoenix, AZ 85083","$545,000",4,2.5,2035,House for sale,33.720444,-112.19913,https://www.zillow.comhttps://www.zillow.com/homedetails/25825-N-65th-Ave-Phoenix-AZ-85083/7926023_zpid/
"3434 E Baseline Rd UNIT 168, Phoenix, AZ 85042","$269,000",3,2,1064,Condo for sale,33.378456,-112.00764,https://www.zillow.comhttps://www.zillow.com/homedetails/3434-E-Baseline-Rd-UNIT-168-Phoenix-AZ-85042/81957457_zpid/
"18805 N 49th Dr, Glendale, AZ 85308","$435,000",3,2,1706,House for sale,33.656834,-112.1671,https://www.zillow.comhttps://www.zillow.com/homedetails/18805-N-49th-Dr-Glendale-AZ-85308/7939555_zpid/
"22721 N 34th St, Phoenix, AZ 85050","$1,250,000",4,3,2457,House for sale,33.693233,-112.008835,https://www.zillow.comhttps://www.zillow.com/homedetails/22721-N-34th-St-Phoenix-AZ-85050/316019872_zpid/
"2741 E Brill St, Phoenix, AZ 85008","$480,000",5,3,1856,For sale by owner,33.464584,-112.02195,https://www.zillow.comhttps://www.zillow.com/homedetails/2741-E-Brill-St-Phoenix-AZ-85008/7545528_zpid/
"14002 N 49th Ave UNIT 1094, Glendale, AZ 85306","$295,000",3,2,1184,Townhouse for sale,33.612473,-112.16587,https://www.zillow.comhttps://www.zillow.com/homedetails/14002-N-49th-Ave-UNIT-1094-Glendale-AZ-85306/7952645_zpid/
"1518 W Beck Ln, Phoenix, AZ 85023","$284,000",2,2,934,Home for sale,33.62773,-112.09259,https://www.zillow.comhttps://www.zillow.com/homedetails/1518-W-Beck-Ln-Phoenix-AZ-85023/7960375_zpid/
"3410 E Everett Dr, Phoenix, AZ 85032","$425,000",3,2,1204,House for sale,33.620018,-112.008606,https://www.zillow.comhttps://www.zillow.com/homedetails/3410-E-Everett-Dr-Phoenix-AZ-85032/8012043_zpid/
"905 E Coronado Rd, Phoenix, AZ 85006","$900,000",4,3,1995,Multi-family home for sale,33.46687,-112.06261,https://www.zillow.comhttps://www.zillow.com/homedetails/905-E-Coronado-Rd-Phoenix-AZ-85006/7534140_zpid/
"6330 W Constance Way, Laveen, AZ 85339","$355,000",3,2,1358,House for sale,33.37531,-112.19605,https://www.zillow.comhttps://www.zillow.com/homedetails/6330-W-Constance-Way-Laveen-AZ-85339/71607651_zpid/
"4509 E La Puente Ave, Phoenix, AZ 85044","$535,000",3,2,1320,House for sale,33.34915,-111.98543,https://www.zillow.comhttps://www.zillow.com/homedetails/4509-E-La-Puente-Ave-Phoenix-AZ-85044/8141621_zpid/
"10420 N 10th St UNIT 2, Phoenix, AZ 85020","$287,500",2,1.5,995,Townhouse for sale,33.580956,-112.05998,https://www.zillow.comhttps://www.zillow.com/homedetails/10420-N-10th-St-UNIT-2-Phoenix-AZ-85020/7788089_zpid/
"837 E Echo Ln, Phoenix, AZ 85020","$400,000",4,2,1424,House for sale,33.559452,-112.062225,https://www.zillow.comhttps://www.zillow.com/homedetails/837-E-Echo-Ln-Phoenix-AZ-85020/7790059_zpid/
"3012 W Butler Dr, Phoenix, AZ 85051","$345,000",3,2,1280,House for sale,33.56056,-112.12369,https://www.zillow.comhttps://www.zillow.com/homedetails/3012-W-Butler-Dr-Phoenix-AZ-85051/7750560_zpid/
"6131 N 28th Pl, Phoenix, AZ 85016","$675,000",2,2,1488,Townhouse for sale,33.526543,-112.02576,https://www.zillow.comhttps://www.zillow.com/homedetails/6131-N-28th-Pl-Phoenix-AZ-85016/7810754_zpid/
"4350 E Gatewood Rd, Phoenix, AZ 85050","$625,000",3,2,1661,House for sale,33.684624,-111.98283,https://www.zillow.comhttps://www.zillow.com/homedetails/4350-E-Gatewood-Rd-Phoenix-AZ-85050/7988315_zpid/
"2140 E Michigan Ave #42, Phoenix, AZ 85022","$120,000",3,2,1344,Home for sale,33.65319,-112.035995,https://www.zillow.comhttps://www.zillow.com/homedetails/2140-E-Michigan-Ave-42-Phoenix-AZ-85022/451017512_zpid/
"24533 N 19th Ter, Phoenix, AZ 85024","$820,000",4,2.5,2577,New construction,33.70938,-112.039955,https://www.zillow.comhttps://www.zillow.com/homedetails/24533-N-19th-Ter-Phoenix-AZ-85024/316074838_zpid/
"5707 N 12th Pl, Phoenix, AZ 85014","$1,090,000",4,4,2332,House for sale,33.520508,-112.0543,https://www.zillow.comhttps://www.zillow.com/homedetails/5707-N-12th-Pl-Phoenix-AZ-85014/7799667_zpid/
"13215 N 30th Pl, Phoenix, AZ 85032","$685,000",4,2,2017,House for sale,33.606598,-112.01647,https://www.zillow.comhttps://www.zillow.com/homedetails/13215-N-30th-Pl-Phoenix-AZ-85032/7814773_zpid/
"4162 W Sierra St, Phoenix, AZ 85029","$470,000",4,1.75,2246,House for sale,33.59082,-112.14991,https://www.zillow.comhttps://www.zillow.com/homedetails/4162-W-Sierra-St-Phoenix-AZ-85029/7744327_zpid/
"2206 N 11th St, Phoenix, AZ 85006","$289,900",2,1,920,Foreclosure,33.47147,-112.05884,https://www.zillow.comhttps://www.zillow.com/homedetails/2206-N-11th-St-Phoenix-AZ-85006/7533399_zpid/
"4102 W Golden Ln, Phoenix, AZ 85051","$380,000",3,2,1359,House for sale,33.565495,-112.1475,https://www.zillow.comhttps://www.zillow.com/homedetails/4102-W-Golden-Ln-Phoenix-AZ-85051/7754669_zpid/
"402 W Darrow St, Phoenix, AZ 85041","$352,000",3,2,1264,House for sale,33.379055,-112.078995,https://www.zillow.comhttps://www.zillow.com/homedetails/402-W-Darrow-St-Phoenix-AZ-85041/7526645_zpid/
"8520 W Palm Ln UNIT 1029, Phoenix, AZ 85037","$324,990",3,2,1320,House for sale,33.47065,-112.24292,https://www.zillow.comhttps://www.zillow.com/homedetails/8520-W-Palm-Ln-UNIT-1029-Phoenix-AZ-85037/7474303_zpid/
"4605 W Fawn Dr, Laveen, AZ 85339","$389,900",4,2,1763,House for sale,33.3745,-112.15884,https://www.zillow.comhttps://www.zillow.com/homedetails/4605-W-Fawn-Dr-Laveen-AZ-85339/60984615_zpid/
"5201 W Camelback Rd #204, Phoenix, AZ 85031","$24,500",2,1,800,Home for sale,33.50423,-112.17247,https://www.zillow.comhttps://www.zillow.com/homedetails/5201-W-Camelback-Rd-204-Phoenix-AZ-85031/442615823_zpid/
"4632 E Kachina Trl, Phoenix, AZ 85044","$524,950",3,2,1786,House for sale,33.357216,-111.98045,https://www.zillow.comhttps://www.zillow.com/homedetails/4632-E-Kachina-Trl-Phoenix-AZ-85044/8142400_zpid/
"3640 W Garfield St, Phoenix, AZ 85009","$315,000",3,2,1100,House for sale,33.45801,-112.13832,https://www.zillow.comhttps://www.zillow.com/homedetails/3640-W-Garfield-St-Phoenix-AZ-85009/7505780_zpid/
"1749 W Monterosa St, Phoenix, AZ 85015","$525,000",4,3,2140,House for sale,33.495625,-112.097664,https://www.zillow.comhttps://www.zillow.com/homedetails/1749-W-Monterosa-St-Phoenix-AZ-85015/7772142_zpid/
"16649 N 46th Ln, Glendale, AZ 85306","$494,900",3,2,2131,House for sale,33.63775,-112.15914,https://www.zillow.comhttps://www.zillow.com/homedetails/16649-N-46th-Ln-Glendale-AZ-85306/7950853_zpid/
"19258 N 20th Dr, Phoenix, AZ 85027","$395,000",3,2,1308,House for sale,33.66147,-112.103966,https://www.zillow.comhttps://www.zillow.com/homedetails/19258-N-20th-Dr-Phoenix-AZ-85027/7970089_zpid/
"2635 W Atlanta Ave, Phoenix, AZ 85041","$389,900",3,2,1548,House for sale,33.399822,-112.11575,https://www.zillow.comhttps://www.zillow.com/homedetails/2635-W-Atlanta-Ave-Phoenix-AZ-85041/67764822_zpid/
"511 E Calavar Rd, Phoenix, AZ 85022","$489,000",3,2,1412,House for sale,33.612316,-112.06949,https://www.zillow.comhttps://www.zillow.com/homedetails/511-E-Calavar-Rd-Phoenix-AZ-85022/7963111_zpid/
"6103 N 13th St, Phoenix, AZ 85014","$440,000",2,2,1819,House for sale,33.525745,-112.05302,https://www.zillow.comhttps://www.zillow.com/homedetails/6103-N-13th-St-Phoenix-AZ-85014/7797293_zpid/
"3834 E Clarendon Ave, Phoenix, AZ 85018","$1,600,000",4,3,3002,House for sale,33.492027,-111.99832,https://www.zillow.comhttps://www.zillow.com/homedetails/3834-E-Clarendon-Ave-Phoenix-AZ-85018/7564299_zpid/
"3236 E Chandler Blvd UNIT 2028, Phoenix, AZ 85048","$293,000",2,1,1071,Townhouse for sale,33.30717,-112.01326,https://www.zillow.comhttps://www.zillow.com/homedetails/3236-E-Chandler-Blvd-UNIT-2028-Phoenix-AZ-85048/68960617_zpid/
"2432 W Echo Ln, Phoenix, AZ 85021","$415,000",3,2,1470,House for sale,33.55978,-112.11167,https://www.zillow.comhttps://www.zillow.com/homedetails/2432-W-Echo-Ln-Phoenix-AZ-85021/7782749_zpid/
"4704 N 40th Pl, Phoenix, AZ 85018","$4,750,000",5,5.5,5007,House for sale,33.506176,-111.994225,https://www.zillow.comhttps://www.zillow.com/homedetails/4704-N-40th-Pl-Phoenix-AZ-85018/338668797_zpid/
"3423 N 14th St, Phoenix, AZ 85014","$417,500",3,2,1128,House for sale,33.48828,-112.0517,https://www.zillow.comhttps://www.zillow.com/homedetails/3423-N-14th-St-Phoenix-AZ-85014/7534706_zpid/
"1702 W Glenrosa Ave, Phoenix, AZ 85015","$625,000",4,2,1828,House for sale,33.499504,-112.095825,https://www.zillow.comhttps://www.zillow.com/homedetails/1702-W-Glenrosa-Ave-Phoenix-AZ-85015/7772195_zpid/
